tissue_block_id,dataset_id,renal_pyramid,cell_type,x,y,z
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0536585,0.28622,-0.115471
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0479402,0.285588,-0.111757
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0523389,0.289007,-0.118581
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0609598,0.2661,-0.11757
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0469679,0.284168,-0.114317
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0536828,0.287251,-0.115312
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0579206,0.277682,-0.118514
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0579225,0.266641,-0.115795
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0546721,0.288797,-0.119946
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.052693,0.282606,-0.114093
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.055723,0.283301,-0.119359
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0499067,0.283539,-0.115508
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0586024,0.278952,-0.113092
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0551658,0.276534,-0.115687
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0626927,0.264175,-0.117136
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0577497,0.277285,-0.112508
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0582736,0.283544,-0.110435
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0587366,0.263726,-0.115659
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0590546,0.263881,-0.115594
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0509438,0.281452,-0.111771
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0563336,0.278446,-0.108394
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0479748,0.281819,-0.113382
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0633205,0.27884,-0.1199
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0611125,0.262286,-0.114129
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0601923,0.273971,-0.12496
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0571432,0.269848,-0.117925
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0624383,0.27819,-0.114233
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0548202,0.286657,-0.121883
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0553674,0.280159,-0.111461
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0530446,0.282154,-0.104993
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0532797,0.278131,-0.111781
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0482784,0.281977,-0.111857
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0591064,0.265393,-0.122184
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0566495,0.266572,-0.119397
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.05592,0.276285,-0.105272
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0564408,0.269476,-0.121118
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0588338,0.275562,-0.122877
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.057916,0.280645,-0.10688
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0594955,0.265448,-0.116102
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0546566,0.282124,-0.1036
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0610236,0.281133,-0.120949
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0563564,0.279882,-0.105248
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.060571,0.280607,-0.111083
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0638373,0.269024,-0.116762
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0623922,0.278343,-0.113774
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.06304,0.279619,-0.115615
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0623212,0.271673,-0.118826
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0521899,0.28174,-0.113498
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0484851,0.289675,-0.114733
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0546681,0.281445,-0.105764
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0580347,0.277941,-0.103571
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0508865,0.282812,-0.117553
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0599466,0.271737,-0.113796
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.053816,0.280337,-0.118027
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0576401,0.27364,-0.121251
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0587704,0.27621,-0.123243
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0614738,0.274019,-0.115068
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0561266,0.271437,-0.120455
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0603365,0.276481,-0.118241
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0571508,0.275544,-0.115977
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0620254,0.28167,-0.11319
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0618614,0.276366,-0.114803
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0590678,0.276586,-0.110479
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0544158,0.280863,-0.116917
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0604607,0.265935,-0.118324
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0606011,0.26958,-0.116903
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0552927,0.27999,-0.116263
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0570598,0.260939,-0.114547
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0650637,0.272031,-0.123605
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0608857,0.27688,-0.116529
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0539051,0.284841,-0.105871
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0584994,0.26884,-0.123066
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0531715,0.283441,-0.105774
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0564286,0.281795,-0.11985
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0646208,0.276637,-0.117898
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0610563,0.26196,-0.11586
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0537066,0.280031,-0.109166
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0543184,0.284198,-0.105188
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0619028,0.270083,-0.120494
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0539666,0.28197,-0.114808
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0579297,0.266751,-0.121769
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0615469,0.275212,-0.118116
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.061777,0.268887,-0.121365
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0626933,0.268164,-0.115307
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0547763,0.280025,-0.106306
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0567456,0.261547,-0.115959
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0496895,0.282239,-0.114539
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0615211,0.267592,-0.123921
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0619811,0.272977,-0.115647
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0493965,0.28566,-0.111166
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0572176,0.282923,-0.11926
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0637229,0.282071,-0.118346
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0563738,0.270325,-0.120751
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0651693,0.271486,-0.126375
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0573289,0.285118,-0.120195
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0639689,0.266784,-0.123952
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0602783,0.263324,-0.112469
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0627331,0.276674,-0.117309
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0576878,0.265321,-0.117556
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0531734,0.287254,-0.116889
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0607838,0.278178,-0.119531
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0580569,0.261628,-0.116562
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0569358,0.266407,-0.119545
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0616031,0.270855,-0.117452
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0581833,0.279506,-0.118979
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0494146,0.282643,-0.114176
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0640049,0.270931,-0.121107
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0515587,0.278939,-0.116275
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0616892,0.273954,-0.11756
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0632334,0.267735,-0.124607
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0598569,0.279608,-0.115919
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0554625,0.283614,-0.114958
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0632938,0.26463,-0.116366
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0515629,0.287342,-0.118632
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0638312,0.271617,-0.124814
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0528733,0.280672,-0.104347
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0518546,0.280907,-0.101639
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0620395,0.266891,-0.122957
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0592662,0.280863,-0.108844
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0634407,0.280221,-0.121657
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0592232,0.279675,-0.118568
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0590703,0.283674,-0.112357
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0587753,0.267984,-0.115335
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0583463,0.283366,-0.109452
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0596872,0.275613,-0.122417
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0564516,0.276186,-0.109872
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0525535,0.287606,-0.115265
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0489916,0.284035,-0.112265
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.062721,0.265902,-0.114192
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0609961,0.276156,-0.123611
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0530801,0.284273,-0.104684
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0542798,0.287075,-0.118634
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0561276,0.279142,-0.102519
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0554739,0.280913,-0.115285
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0520649,0.281009,-0.118816
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0609866,0.267143,-0.12191
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0548281,0.286259,-0.121918
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0559877,0.277343,-0.107061
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0598382,0.274195,-0.118521
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0540759,0.286013,-0.11623
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0543388,0.287994,-0.120169
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0476097,0.288172,-0.116623
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0616845,0.272502,-0.122291
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0650761,0.272093,-0.125422
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0607016,0.272967,-0.110731
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0569948,0.277991,-0.109084
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0595522,0.285667,-0.113084
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0582358,0.266881,-0.122311
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.059758,0.274929,-0.109442
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.061741,0.282548,-0.121568
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0626008,0.262319,-0.116863
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0521233,0.28093,-0.102378
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0611748,0.274282,-0.122538
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0572678,0.267906,-0.117386
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0550574,0.282371,-0.104233
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0558432,0.281967,-0.107853
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0520235,0.283057,-0.107377
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.055901,0.281547,-0.121038
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0593239,0.268806,-0.114869
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0524629,0.284249,-0.114135
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0586373,0.278073,-0.106824
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.055242,0.276572,-0.101835
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0458737,0.287865,-0.112957
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0615996,0.266012,-0.119836
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0638206,0.265359,-0.122226
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0619749,0.277826,-0.115334
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.058516,0.270501,-0.115783
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0613101,0.271607,-0.124431
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0592293,0.268089,-0.122272
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0596597,0.275353,-0.124219
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0597054,0.269493,-0.118201
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0588946,0.274901,-0.108465
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0553491,0.281743,-0.119754
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0618297,0.273934,-0.116195
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0500375,0.28671,-0.117136
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0625023,0.264592,-0.122239
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0637946,0.272855,-0.120831
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0558258,0.280266,-0.10865
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0573251,0.283805,-0.11236
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0509275,0.287069,-0.113122
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0557616,0.284358,-0.116929
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0582311,0.279264,-0.115202
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.060937,0.262438,-0.121012
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0639424,0.27991,-0.11679
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0521415,0.285161,-0.118084
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0647334,0.272995,-0.125496
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0534276,0.282874,-0.106647
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0563371,0.282622,-0.112894
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.058079,0.274498,-0.106987
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0573294,0.283648,-0.107682
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Descending Thin Limb Type 1,-0.0631616,0.269513,-0.116392
